batch_id,cycles,temperature,sulfur_ppm,pH,ash,quality_score
BS370,9.0,872.4438921,2.597311411,10.07631973,0.884854599,86.44151426
BS371,9.0,792.3790043,1.093696293,9.234747453,6.746664818,82.92489144
BS372,9.0,769.2519514,2.949664948,10.67334244,9.267874756,77.10911786
BS373,9.0,882.759527,1.371506332,9.747638433,7.376429331,81.5044259
BS374,9.0,859.2126572,2.769179368,10.05945771,8.687496457,78.48386647
BS375,9.0,871.2001019,2.661291205,9.453830055,3.890221027,83.99465771
BS376,9.0,877.6821431,2.206705378,10.58449691,9.176755686,78.03204203
BS377,9.0,792.6273899,0.934927306,10.33218035,4.216225832,84.51666651
BS378,9.0,863.0980442,2.885720227,10.70195501,5.066565376,81.34575939
BS379,9.0,855.1734849,1.489117085,10.38837125,8.708567074,79.41394459
BS380,9.0,802.5959859,2.028216576,9.687363963,4.478546062,83.8058734
BS381,9.0,885.8033036,2.855203204,9.148556078,5.459404892,82.53683583
BS382,9.0,759.7920864,1.407858683,9.964692828,5.470039141,83.15740935
BS383,9.0,879.6514897,1.885975772,10.57421188,7.598277736,79.94153461
BS384,9.0,803.8740693,1.02624549,10.57983192,3.979432901,84.41448969
BS385,9.0,769.5164969,1.842492644,9.430756002,3.502207938,85.22454342
BS386,9.0,773.5925603,0.949572381,9.035596165,8.120055096,81.89477636
BS387,9.0,835.2190631,1.634679369,9.482236216,7.010484566,81.87259985
BS388,9.0,860.9369225,1.774326931,10.45876574,1.224937922,86.54196941
BS389,9.0,810.491644,2.828185987,9.694582508,9.597110274,77.88012123
BS390,9.0,867.2852731,0.976842072,9.478645231,9.957798403,79.58671429
BS391,9.0,779.434301,1.747258217,9.159949494,8.098911111,80.99388118
BS392,9.0,848.250455,2.612544393,10.52609588,8.546473354,78.31488637
BS393,9.0,806.3022178,1.562165728,10.14055444,9.489754435,78.8075254
BS394,9.0,797.2643802,2.617337018,10.02209411,7.243816273,80.1167526
BS395,9.0,866.7658666,2.596518186,10.17772811,7.65239635,79.57335735
BS396,9.0,780.0021552,1.460998232,10.59746015,1.808573432,86.13296819
BS397,9.0,874.2232962,3.019896743,10.58809039,9.783176195,76.60883667
BS398,9.0,789.0291154,1.200651486,10.02187989,4.768853636,84.00861499
BS399,9.0,870.3340816,2.455607591,9.27066872,3.836047329,84.43767636
BS400,9.0,813.4230106,1.084945776,10.79713506,7.160616757,80.95730241
BS401,9.0,852.0730449,2.470335388,9.064751396,9.648721158,78.81619206
BS402,9.0,896.622673,2.037165286,10.41357247,0.529396018,87.01986623
BS403,9.0,827.6068351,1.122118943,9.255975241,9.625919808,79.99598601
BS404,9.0,878.3433083,2.859058616,10.00495046,9.502464937,77.63352599
BS405,9.0,826.5529,2.003479006,10.74805374,1.377576384,85.87089087
BS406,9.0,809.6990509,0.960298502,10.11601565,7.361944835,81.56174101
BS407,9.0,877.965503,1.17061285,9.297693022,9.545083895,79.98661023
BS408,9.0,769.8090707,1.16010093,9.669051249,8.213851127,80.95699669
BS409,9.0,876.7374543,1.175492941,10.51728548,6.413798458,81.89342312
BS410,9.0,870.499465,2.287108654,9.861098777,1.651396186,86.20039638
BS411,9.0,815.0234816,1.259573923,10.58186427,9.908136017,78.25042579
BS412,9.0,862.9186515,1.358781171,10.85023617,8.753460384,79.03752228
BS413,9.0,796.5829969,2.582194982,9.176661566,8.685703023,79.55544043
BS414,9.0,801.200076,2.22622415,10.89017402,6.93478857,79.94881326
BS415,9.0,784.1438793,2.015751404,9.283675893,9.248455884,79.45211682
BS416,9.0,840.4863148,2.279253356,9.015395143,9.613483018,79.09186848
BS417,9.0,898.6976917,1.457792415,9.973361445,9.974307058,78.59453908
BS418,9.0,860.4469958,2.898786826,9.837944744,2.442421228,84.8208472
BS419,9.0,848.3074461,2.541460047,10.32523451,3.181069369,83.95223607
BS420,9.0,783.7832442,2.232672432,9.242067163,4.375754356,84.14950605
BS421,9.0,872.2491018,1.817258203,9.627767612,2.015439897,86.53953429
BS422,9.0,847.536192,1.881359384,10.75889794,4.662006942,82.69773573
BS423,9.0,883.5161756,2.676989653,9.632092102,5.817871614,81.87304663
BS424,9.0,858.0639805,1.844467948,10.25816757,9.01517336,78.88219112
BS425,9.0,782.7483674,2.109665514,9.606190456,8.154340063,80.12980397
BS426,9.0,765.9817788,2.363730638,9.16378401,6.340296144,82.13218921
BS427,9.0,785.4440852,2.703212046,9.945282764,6.909368532,80.44213666
BS428,9.0,866.0929897,2.11416074,9.247225911,9.443674471,79.19493888
BS429,9.0,807.3216759,1.144033673,9.903807847,5.990884339,82.96127414
BS430,9.0,851.3422705,1.509660669,9.170217876,7.905584715,81.41453674
BS431,9.0,830.2006435,1.527532178,10.51411032,5.435114153,82.52324335
BS432,9.0,785.6477211,2.844443656,9.478056027,1.015615224,86.66188509
BS433,9.0,765.6946533,2.995859474,10.67969005,0.553564584,85.77088589
BS434,9.0,892.5541281,2.172920955,10.19463767,8.809782643,78.82265873
BS435,9.0,858.2651109,2.692813089,9.463517875,5.908247998,81.93542104
BS436,9.0,870.0570896,1.808089556,9.726800232,5.676185698,82.78892451
BS437,9.0,874.2831087,2.5045387,9.724774963,7.292831277,80.47785506
BS438,9.0,800.6474548,2.537833331,10.67801159,5.761030848,81.02312423
BS439,9.0,838.2588688,1.969493727,10.7427239,9.081135844,78.20664653
BS440,9.0,753.5553286,2.587589892,9.66155346,5.714256515,82.03660013
BS441,9.0,893.7585078,1.632915193,10.81017991,6.65657432,80.90033058
BS442,9.0,799.0755615,1.472820424,10.17153484,4.893475497,83.46216924
BS443,9.0,752.9988681,2.209451517,10.54300163,7.44966015,79.7978867
BS444,9.0,892.8635931,1.279214643,9.701844584,9.87511855,79.14382222
BS445,9.0,860.2355697,2.307234911,9.928238092,7.103078132,80.66144887
BS446,9.0,862.3468392,1.153023171,9.332050462,7.871113587,81.64381278
BS447,9.0,860.9436144,2.87569156,10.1116056,1.423128028,85.58957481
BS448,9.0,866.1506963,2.075397038,10.70240057,1.07160348,86.15059891
BS449,9.0,791.3067391,2.241272314,9.440669574,6.649461402,81.66859671
BS450,9.0,884.2533173,1.853464407,10.63243137,2.784980163,84.72912406
BS451,9.0,805.1151487,1.166381513,9.538760425,6.526793431,82.76806463
BS452,6.0,823.9722878,2.146660837,9.630145322,1.161814392,87.06137945
BS453,6.0,854.8457834,1.56540137,9.49419204,3.923656631,85.01674996
BS454,6.0,812.019815,3.002711725,10.03702217,1.839716455,85.12054965
BS455,6.0,785.7203778,2.313028671,10.21189166,6.309949032,81.16513064
BS456,6.0,800.9538966,1.478310843,10.44825464,4.543727051,83.52970747
BS457,6.0,858.7614024,2.520987673,10.16789672,4.561522528,82.74959308
BS458,6.0,866.8596493,1.944249321,9.849851515,7.63808418,80.56781498
BS459,6.0,794.5248101,2.755628297,10.27592988,3.28418629,83.68425553
BS460,6.0,847.9298238,1.711427803,10.74266966,0.669341557,86.87656098
BS461,6.0,810.9489783,2.767194266,9.905906838,9.86285862,77.46404028
BS462,6.0,801.4991379,2.180585175,10.1158847,2.831946867,84.87158326
BS463,6.0,884.1998272,0.967231813,9.272257901,4.613129157,85.14738113
BS464,6.0,829.0711404,0.903466591,9.700290307,3.539246581,85.85699652
BS465,6.0,750.7247435,1.40549118,9.739629737,9.241392072,79.61348701
BS466,6.0,877.3607501,2.945416375,9.723042029,3.614691415,83.71685018
BS467,6.0,760.1705117,1.962972779,10.07486769,2.775142321,85.18701721
BS468,6.0,834.7464235,1.092262205,9.403521894,5.916749168,83.58746673
BS469,9.0,887.3502446,1.99422604,9.72763479,4.454693988,83.82344518
BS470,9.0,898.3985036,1.433186827,10.32550964,2.857232727,85.38407081
BS471,9.0,775.0415355,1.401555074,10.19904555,4.521402372,83.877997
BS472,9.0,778.1082923,2.101797922,10.51686641,9.006803181,78.37453249
BS473,3.0,887.3791334,1.255958998,9.366988482,5.669667323,83.7073852
BS474,3.0,833.3743282,2.989533269,10.28857664,1.383640543,85.33824955
BS475,3.0,786.8949641,0.900814523,9.246778437,9.919189569,79.93321747
BS476,3.0,819.6720739,2.445136893,9.768239953,3.217396344,84.56922681
BS477,3.0,759.3236495,2.922441543,9.402888541,5.574472268,82.10019765
BS478,3.0,861.950865,1.071774607,9.389775061,9.689059817,79.84939052
BS479,3.0,750.1194545,1.740940918,9.534645743,8.366503889,80.35790945
BS480,3.0,807.4950801,2.27313291,9.223947135,2.429607705,86.07331225
BS481,3.0,868.5856251,1.802534503,10.84589268,9.820597609,77.53097521
BS482,3.0,794.7064935,1.981261243,9.504799288,3.295831341,85.21810813
BS483,3.0,829.5839128,1.69507154,9.283873413,6.396909764,82.62414528
BS484,3.0,883.8173024,1.323233213,9.737650435,7.968533694,80.97058266
BS485,3.0,845.9206254,2.383881619,9.343909709,7.402881664,80.86932701
BS486,3.0,772.8792749,1.220462842,9.384038762,8.079126422,81.31637197
BS487,3.0,890.8489085,2.868262701,9.02327144,0.523133738,87.58533212
BS488,6.0,790.7285539,2.148002409,9.518348019,9.366977976,78.9666716
BS489,6.0,870.8598616,1.886778795,9.202779325,4.959696974,83.95074491
BS490,6.0,891.3680419,1.753377235,10.87807951,5.863065351,81.5054779
BS491,6.0,855.1278036,2.468799176,9.097928681,1.430256878,87.00301527
BS492,6.0,880.2428365,2.534299953,10.75134858,7.049668067,79.6646834
BS493,6.0,884.5659854,1.876877261,10.36476389,1.719207651,86.0391512
BS494,6.0,866.0047352,1.583892473,10.65111327,6.792416738,80.97257752
BS495,6.0,812.5750089,1.583131723,9.746290232,6.056447411,82.61413063
BS496,6.0,881.2270014,2.076755923,10.31387904,8.130305431,79.47905961
BS497,6.0,777.1452043,1.413504388,9.235676874,7.410571731,81.94024701
BS498,6.0,778.5514193,2.70205047,9.73814308,7.152742682,80.40706377
BS499,6.0,752.6991077,2.65560372,10.58051264,1.81669612,84.94718752
BS500,9.0,757.1933477,2.517447878,9.134289878,7.286213465,81.06204878
BS501,9.0,872.1542176,1.443691666,9.9015121,4.406135237,84.248661
BS502,9.0,896.9298353,1.380594765,9.157660225,8.097064023,81.36468099
BS503,9.0,807.580607,1.932816355,10.62929917,6.14088592,81.29699856
BS504,9.0,796.575747,2.026105013,9.009696869,5.784196173,83.18000195
BS505,9.0,847.5900801,2.960379966,10.27781254,8.389847042,78.37196045
BS506,9.0,815.0826149,2.538445939,9.46571782,4.584269412,83.41156683
BS507,9.0,869.4453618,2.707479296,10.70656266,9.229866292,77.35609175
BS508,9.0,856.2649116,2.330816893,9.906798089,6.056623657,81.70576136
BS509,9.0,872.145952,1.4650978,9.081692521,5.955043003,83.49816668
BS510,9.0,836.7848204,2.608452604,9.424692831,6.396632691,81.57022187
BS511,9.0,793.5663714,1.653245549,9.0576204,9.817011827,79.47212222
BS512,9.0,780.7111882,1.861905955,10.81460931,5.116109589,82.20737515
BS513,9.0,890.1665782,2.01135001,9.238233018,5.130777995,83.61963898
BS514,9.0,846.6087602,1.507970968,10.09707381,9.617813344,78.77714188
BS515,9.0,802.6527859,1.537585415,9.857723903,1.149875442,87.45481524
BS516,9.0,887.170684,1.066986565,10.11667208,1.509106498,87.30723486
BS517,9.0,898.5375707,1.44235861,9.531117557,3.207447482,85.81907635
BS518,9.0,855.7047951,1.899111023,9.501708142,9.795963093,78.80321774
BS519,9.0,750.9263138,2.862879675,10.38317483,8.219181051,78.53476444
BS520,9.0,847.2122252,1.901681781,10.07842775,8.523346452,79.49654402
BS521,9.0,852.632632,2.011138889,10.54467352,3.230278963,84.21390863
BS522,9.0,839.5029923,3.065183304,9.705381839,4.654057543,82.57537731
BS523,9.0,867.7884902,1.307566622,10.05149227,5.299627011,83.3413141
BS524,9.0,761.1446687,1.327293839,9.51312813,8.913246416,80.24633162
BS525,9.0,876.6216603,1.736517133,9.316380248,9.656019324,79.2910833
BS526,9.0,761.0042473,2.81852951,10.46840813,1.17306991,85.53999245
BS527,9.0,822.3453008,2.643930305,10.68756854,9.638572972,77.02992818
BS528,9.0,855.1650983,2.640274082,9.854394821,6.164639894,81.3406912
BS529,9.0,756.0624514,2.557754409,9.490115638,2.19232611,85.75980384
BS530,9.0,874.4425796,1.94975339,9.539952494,8.070140998,80.44015312
BS531,9.0,810.2865897,2.643715927,10.38566068,3.330644347,83.63997905
BS532,9.0,763.3920586,2.729283024,10.40968103,9.284295401,77.57674055
BS533,9.0,878.681397,2.749650511,10.09229527,2.533123623,84.6249306
BS534,9.0,880.6484107,2.829906536,10.71554298,2.824259696,83.63029079
BS535,9.0,853.5589275,1.822434774,9.714682638,8.213915179,80.24896741
BS536,6.0,789.7107739,2.428315812,10.03936834,1.359393481,86.17292237
BS537,6.0,767.2016896,2.613013609,9.213071533,4.060268332,84.11364653
BS538,6.0,771.3049598,2.489655965,9.83122729,3.383393599,84.29572315
BS539,6.0,834.6455972,1.0973894,10.0381129,7.79936898,81.06512872
BS540,6.0,836.9879226,1.427887065,9.824318326,5.656324678,83.09146993
BS541,6.0,762.4033094,1.364419202,9.302480988,1.987800092,87.34529972
BS542,6.0,883.6158938,2.739209175,10.75057709,8.098766872,78.41144686
BS543,6.0,796.1597641,2.447312738,9.559278035,2.881899683,85.11150954
BS544,6.0,793.5099975,1.72938011,9.776564005,8.337409935,80.15664595
BS545,6.0,803.6937918,1.498794426,10.72255599,3.774478524,84.00417106
BS546,6.0,889.5220117,2.204468495,10.5842858,9.025416664,78.18582904
BS547,6.0,864.8375975,3.007903054,9.630696725,2.834058974,84.52734125
BS548,9.0,826.8519328,1.155249241,9.95726385,6.028274762,82.85921215
BS549,9.0,754.6256704,1.529930584,10.81574573,0.294705594,87.35961809
BS550,9.0,769.426992,1.03287274,9.894616734,5.562045022,83.5104655
BS551,9.0,838.8218638,1.603438144,10.41690164,5.421749786,82.55791043
BS552,9.0,793.8955682,1.403374486,10.73777484,6.171585499,81.68726518
BS553,9.0,854.9872668,0.902791784,10.83532504,7.546310797,80.71557238
BS554,9.0,838.8435771,0.998449524,9.042992937,0.498186611,89.46037093
BS555,9.0,751.4810999,2.478579267,10.42104036,9.52318595,77.57719442
BS556,9.0,768.6819495,3.013221222,9.872680778,9.965338088,77.14875991
BS557,9.0,770.6895846,3.006895895,9.162719061,8.120261123,79.71012392
BS558,3.0,877.4851583,2.857247991,10.23012763,7.033417291,79.87920709
BS559,3.0,783.832616,2.552032113,9.181202499,5.24061497,83.02615042
BS560,3.0,820.8491423,2.789629227,10.39783894,7.176844399,79.63568743
BS561,3.0,771.5127459,2.328350496,10.89319034,4.18475053,82.59370863
BS562,3.0,842.0956942,2.860064822,9.319759992,6.896574288,80.9236009
BS563,3.0,886.2728176,1.882472293,10.48090452,8.463171094,79.17345209
BS564,3.0,830.2892417,1.280060462,9.756996219,5.955015293,83.00792803
BS565,3.0,855.8295318,1.878479258,9.244440781,7.617740987,81.25933897
BS566,9.0,800.2488842,2.299608221,10.01636872,3.480315196,84.20370786
BS567,9.0,796.7237083,1.540254937,9.133786828,6.950093469,82.37586477
BS568,9.0,793.991345,2.44816421,9.884431376,0.517507641,87.14989677
BS569,6.0,808.5792623,1.388754743,10.81346842,3.571473467,84.22630337
BS570,6.0,878.7916314,2.104165047,9.598275995,3.00291861,85.29464035
BS571,6.0,843.5397978,0.993718939,10.82764355,0.95833275,87.22030476
BS572,6.0,832.0219745,1.496977213,9.260305891,3.619691985,85.62302491
BS573,6.0,868.1158233,1.713734571,9.313313566,4.210859637,84.76209223
BS574,6.0,782.349691,1.165998726,10.7105444,8.403520149,79.71993673
BS575,6.0,823.1089313,2.347912988,9.925648974,3.575672455,84.15076558
BS576,6.0,867.2703556,2.791245791,10.63980381,9.704328761,76.86462164
BS577,6.0,868.4175192,1.552200983,9.842241965,7.992916825,80.61264023
BS578,6.0,856.6416858,2.253872847,9.446463497,4.469591147,83.83007251
BS579,9.0,824.995427,1.469450793,10.07864763,4.362251651,84.08964993
BS580,9.0,881.8082601,1.505486892,9.169289323,2.992772196,86.33245159
BS581,9.0,818.4915119,1.392708135,9.322168461,0.812264919,88.47285849
BS582,9.0,818.4898821,0.985245882,10.61229438,4.602448062,83.80001168
BS583,9.0,769.0471176,1.890801477,9.072249226,9.457479225,79.57947007
BS584,9.0,820.3648652,1.710722613,10.72588079,0.314742155,87.24865444
BS585,9.0,859.5917682,1.677404802,10.20713265,4.656395614,83.45906693
BS586,9.0,835.1899662,1.141727641,10.07575788,6.61619648,82.166318
BS587,9.0,865.341385,2.311957961,10.16317895,6.014106268,81.51075682
BS588,9.0,750.5504351,0.983713572,9.381490723,9.989520548,79.64527516
BS589,9.0,884.4357064,1.420886424,10.67258784,6.54075495,81.36577079
BS590,9.0,848.1706342,1.186737702,10.64049917,8.056544944,80.11621818
BS591,9.0,862.8076946,2.199495654,9.866572453,0.784182059,87.14974983
BS592,9.0,787.9834011,1.981507061,10.84661994,0.372344715,86.79952828
BS593,9.0,793.3019387,1.217813147,10.65507638,4.566941574,83.5601689
BS594,9.0,870.4343227,1.718375091,9.853526024,0.951103521,87.47699536
BS595,9.0,773.7445473,1.62498206,9.359690411,1.688779897,87.32654763
BS596,9.0,799.077062,2.016430716,9.786754501,0.307705578,87.88910921
BS597,9.0,878.3348675,2.951375062,10.84736279,7.462576846,78.7386853
BS598,9.0,838.38059,2.360904997,9.152790085,1.208742258,87.27756266
BS599,9.0,807.4330822,1.570113688,9.631081318,6.730624546,82.06818045
BS600,9.0,758.6939302,2.600446567,9.783262745,2.498415454,85.11787523
BS601,9.0,858.0893508,2.868509559,9.406009109,8.123675299,79.60180603
BS602,9.0,790.7557222,1.281320872,10.49672705,3.644093629,84.57785845
BS603,9.0,784.9871866,1.539453808,9.112086257,1.201056109,88.14740383
BS604,9.0,837.8906811,3.036383549,10.2334527,8.207229969,78.52293378
BS605,9.0,859.3822646,1.788169297,9.503521008,2.631166817,86.07714288
BS606,9.0,782.7804358,2.893373897,10.31004191,1.101581095,85.6950031
BS607,9.0,800.5646709,2.633944983,9.832409401,7.335373898,80.19827172
BS608,9.0,851.1150182,1.38205743,10.32272433,9.430810879,78.86440736
BS609,9.0,800.5056684,1.419434268,10.67089988,6.270958997,81.63870686
BS610,9.0,822.6201294,1.387764047,10.22951596,7.120443811,81.26227618
BS611,9.0,838.8765015,1.780802099,10.78836976,6.920188717,80.51063942
BS612,9.0,841.5824166,2.997347998,9.936408876,0.392124744,86.67411838
BS613,9.0,802.5457983,2.007780319,9.465512255,6.598918621,81.92778881
BS614,9.0,756.4062601,2.001798699,10.35017927,7.056716993,80.59130504
BS615,9.0,796.3537197,1.600318571,9.880669524,1.667867057,86.85114485
BS616,9.0,756.3812645,1.587900443,9.845471283,3.83272922,84.73389905
BS617,9.0,853.7452258,0.993524825,9.754476214,8.751308556,80.50069041
BS618,9.0,766.4731101,0.911309418,10.06402909,6.702457395,82.3222041
BS619,9.0,757.9524494,1.681214288,10.27201954,8.848581383,79.19818479
BS620,9.0,804.8208048,1.764526678,9.627741013,6.097615815,82.51011649
BS621,9.0,846.644829,2.987575239,9.313728748,2.599921465,85.09877455
BS622,9.0,870.274211,2.093202098,10.25867507,2.391704484,85.25641835
BS623,9.0,771.6990068,1.189889778,9.48854854,2.721348328,86.60021335
BS624,9.0,869.9624704,2.84551329,9.971621621,8.878432316,78.30443277
BS625,9.0,876.7860521,1.156590322,10.24444341,1.037848648,87.56111762
BS626,9.0,786.4372659,2.736929788,9.225202801,3.386653046,84.65121437
BS627,9.0,841.5407978,1.135474907,10.77795084,8.092173212,79.99440104
BS628,9.0,858.435454,2.620448405,10.58713078,7.752717302,79.03970351
BS629,9.0,754.061357,2.045103039,9.438537346,6.789318027,81.72704159
BS630,9.0,789.5562097,2.244015647,9.975929397,4.287868252,83.4921867
BS631,9.0,884.2749315,1.881332105,10.0355167,9.217708145,78.86544305
BS632,9.0,815.0189457,0.980548332,9.346403795,4.608678855,85.06436902
BS633,9.0,825.9461441,1.901407117,9.627707632,7.485216634,80.98566862
BS634,9.0,898.2352894,1.862661696,9.11272056,6.816872705,82.20774504
BS635,9.0,858.0008633,1.798655067,10.12178617,4.996219656,83.08333911
BS636,9.0,758.7537529,2.335022079,10.4735361,9.683121557,77.50832026
BS637,9.0,807.3944837,1.902634925,10.51050262,8.382418224,79.20444423
BS638,9.0,798.245515,1.44214413,9.342603863,7.59326984,81.62198217
BS639,9.0,892.5830838,1.37471036,9.628055084,8.670875821,80.32635874
BS640,9.0,819.3489575,2.713375681,9.405301014,6.657023117,81.22430019
BS641,9.0,891.5082591,2.173245095,10.63621433,6.974750491,80.21579008
BS642,9.0,893.8329645,2.104418468,9.432601853,1.924222515,86.53875716
